Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score,Revenue,Age_Group
807014583,Blue,125,0,69,2023-12-03,Week-49,Q4,2023,1469.0,0,4331,89,0.0,Chip ,Bills,822.89,0,35,F,2,Graduate,Married,FL,91750,yes,yes,no,cellular,White-collar,58026,3,5278.89,30-40
807030858,Blue,415,1,88,2023-12-03,Week-49,Q4,2023,34516.0,2274,1795,47,0.066,Swipe ,Bills,376.95,0,60,F,2,High School,Married,TX,91750,no,no,no,cellular,Selfemployeed,15979,5,2586.95,50-60
807044958,Blue,280,1,61,2023-12-03,Week-49,Q4,2023,2937.0,869,2171,45,0.296,Swipe ,Fuel,586.17,0,52,F,2,High School,Single,CA,91750,yes,no,no,unknown,Businessman,22924,4,3037.17,50-60
807136758,Blue,125,1,134,2023-12-03,Week-49,Q4,2023,1944.0,0,2412,40,0.0,Swipe ,Grocery,458.28,0,44,F,3,High School,Unknown,CA,91750,no,yes,no,cellular,Businessman,26984,5,2995.2799999999997,40-50
807137808,Blue,455,1,67,2023-12-03,Week-49,Q4,2023,17576.0,0,3494,67,0.0,Online ,Fuel,698.8,0,45,F,2,High School,Single,CA,91750,yes,no,no,cellular,Blue-collar,38005,4,4647.8,40-50
807141183,Blue,300,1,81,2023-12-03,Week-49,Q4,2023,14938.0,1412,1930,36,0.095,Swipe ,Bills,135.1,0,54,F,2,Graduate,Married,FL,91750,no,no,no,unknown,Blue-collar,18643,5,2365.1,50-60
807149058,Blue,290,1,117,2023-12-03,Week-49,Q4,2023,2876.0,1628,4752,80,0.566,Swipe ,Bills,902.88,0,46,M,4,Graduate,Single,NY,91750,yes,yes,no,telephone,White-collar,76686,5,5944.88,40-50
807157833,Blue,200,0,74,2023-12-03,Week-49,Q4,2023,3334.0,1272,4284,73,0.382,Chip ,Food,514.08,0,32,M,0,Uneducated,Single,FL,91750,no,no,no,cellular,Blue-collar,56419,4,4998.08,30-40
807161508,Blue,250,0,116,2023-12-03,Week-49,Q4,2023,2590.0,1748,2804,52,0.675,Swipe ,Entertainment,280.4,0,58,F,0,High School,Married,FL,91750,yes,no,no,cellular,White-collar,32616,3,3334.4,50-60
807165033,Blue,415,0,72,2023-12-03,Week-49,Q4,2023,15027.0,0,3533,59,0.0,Swipe ,Bills,989.24,0,47,F,4,Graduate,Single,NY,91750,yes,no,no,telephone,Selfemployeed,38431,5,4937.24,40-50
807173358,Blue,190,1,72,2023-12-03,Week-49,Q4,2023,3617.0,878,5416,76,0.243,Swipe ,Fuel,433.28,0,54,M,3,High School,Married,NY,91750,no,yes,no,unknown,Blue-collar,99001,4,6039.28,50-60
807209808,Blue,445,1,150,2023-12-03,Week-49,Q4,2023,2319.0,1630,3739,68,0.703,Swipe ,Entertainment,336.51,0,45,F,2,High School,Married,NJ,91750,yes,no,no,cellular,White-collar,41363,3,4520.51,40-50
807226683,Blue,140,1,111,2023-12-03,Week-49,Q4,2023,5279.0,1115,1642,41,0.211,Swipe ,Bills,279.14,0,57,F,1,High School,Married,TX,91750,no,no,no,unknown,Selfemployeed,14975,3,2061.14,50-60
807237783,Blue,430,0,80,2023-12-03,Week-49,Q4,2023,20437.0,1020,4166,66,0.05,Swipe ,Bills,1041.5,0,54,M,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Businessman,52333,5,5637.5,50-60
807244983,Blue,95,1,151,2023-12-03,Week-49,Q4,2023,1438.3,680,2283,55,0.473,Swipe ,Entertainment,593.58,0,56,F,1,Graduate,Single,NY,91750,yes,no,no,unknown,Selfemployeed,24875,5,2971.58,50-60
807275733,Blue,125,1,104,2023-12-03,Week-49,Q4,2023,7130.0,873,2498,37,0.122,Swipe ,Entertainment,324.74,0,45,F,4,Unknown,Single,NY,91750,no,yes,no,unknown,White-collar,28587,5,2947.74,40-50
807349158,Blue,455,0,128,2023-12-03,Week-49,Q4,2023,34516.0,1491,2243,60,0.043,Swipe ,Grocery,358.88,0,31,F,0,Graduate,Single,NY,91750,no,no,no,cellular,Blue-collar,24104,5,3056.88,30-40
807369708,Blue,425,0,94,2023-12-03,Week-49,Q4,2023,6355.0,0,4009,74,0.0,Chip ,Bills,440.99,0,65,M,0,High School,Single,NY,91750,no,yes,no,telephone,Businessman,47476,5,4874.99,60+
807379833,Blue,200,1,106,2023-12-03,Week-49,Q4,2023,9104.0,145,2563,34,0.016,Swipe ,Fuel,538.23,0,51,F,3,Unknown,Single,CA,91750,no,no,no,cellular,Retirees,29759,4,3301.23,50-60
807393558,Silver,495,1,102,2023-12-03,Week-49,Q4,2023,34516.0,1279,4615,49,0.037,Swipe ,Bills,507.65,0,35,M,2,Uneducated,Single,FL,91750,yes,yes,no,cellular,Govt,71094,5,5617.65,30-40
807426033,Blue,330,0,107,2023-12-03,Week-49,Q4,2023,2865.0,1176,3462,61,0.41,Chip ,Entertainment,900.12,0,49,F,0,Doctorate,Unknown,TX,91750,no,no,yes,unknown,Selfemployeed,37655,4,4692.12,40-50
807523008,Blue,320,1,94,2023-12-03,Week-49,Q4,2023,4397.0,2007,2473,47,0.456,Swipe ,Bills,494.6,0,50,F,1,Uneducated,Married,TX,91750,no,yes,yes,cellular,Govt,28183,4,3287.6,40-50
807584958,Blue,355,1,123,2023-12-03,Week-49,Q4,2023,21096.0,0,1882,39,0.0,Chip ,Grocery,489.32,0,42,F,5,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,17698,4,2726.32,40-50
807587433,Blue,100,1,112,2023-12-03,Week-49,Q4,2023,1438.3,0,2229,40,0.0,Swipe ,Fuel,178.32,0,63,F,0,Uneducated,Single,CA,91750,no,no,yes,cellular,Blue-collar,23847,3,2507.32,60+
807589908,Blue,175,0,77,2023-12-03,Week-49,Q4,2023,1778.0,822,4189,80,0.462,Swipe ,Grocery,377.01,0,38,F,3,High School,Single,TX,91750,yes,no,no,cellular,Retirees,52914,3,4741.01,30-40
807593058,Blue,125,1,97,2023-12-03,Week-49,Q4,2023,5317.0,0,2003,29,0.0,Swipe ,Grocery,520.78,0,55,F,2,Graduate,Single,CA,91750,no,yes,no,unknown,Retirees,19984,3,2648.7799999999997,50-60
807596358,Blue,175,0,88,2023-12-03,Week-49,Q4,2023,13884.0,1204,4650,70,0.087,Swipe ,Grocery,883.5,0,53,M,2,Unknown,Married,NY,91750,yes,no,no,cellular,Selfemployeed,72580,4,5708.5,50-60
807600633,Blue,375,1,100,2023-12-03,Week-49,Q4,2023,9856.0,671,5408,83,0.068,Chip ,Fuel,811.2,0,45,M,3,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,98894,4,6594.2,40-50
807604233,Blue,300,0,83,2023-12-03,Week-49,Q4,2023,11114.0,2482,5044,81,0.223,Swipe ,Entertainment,756.6,0,50,M,2,High School,Married,CA,91750,no,yes,yes,cellular,White-collar,91268,4,6100.6,40-50
807722658,Blue,370,0,116,2023-12-03,Week-49,Q4,2023,2429.0,1250,4761,99,0.515,Swipe ,Bills,285.66,0,55,M,2,Post-Graduate,Single,CA,91750,no,no,no,cellular,White-collar,77236,4,5416.66,50-60
807915408,Blue,250,0,85,2023-12-03,Week-49,Q4,2023,6602.0,0,4479,82,0.0,Swipe ,Bills,761.43,0,32,M,0,Post-Graduate,Married,TX,91750,no,no,no,cellular,Govt,64538,3,5490.43,30-40
807946833,Blue,125,0,49,2023-12-03,Week-49,Q4,2023,1791.0,0,2771,36,0.0,Swipe ,Travel,554.2,0,55,F,1,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,32334,5,3450.2,50-60
807964908,Blue,480,0,77,2023-12-03,Week-49,Q4,2023,8013.0,2025,1481,45,0.253,Swipe ,Fuel,103.67,0,62,M,1,Graduate,Married,NJ,91750,no,no,no,cellular,Selfemployeed,14975,4,2064.67,60+
807971658,Blue,290,0,91,2023-12-03,Week-49,Q4,2023,3669.0,2517,13931,112,0.686,Swipe ,Food,2368.27,0,57,M,2,Unknown,Single,CA,91701,no,no,no,unknown,Businessman,145800,4,16589.27,50-60
807977808,Blue,245,0,94,2023-12-03,Week-49,Q4,2023,3246.0,2517,13671,103,0.775,Chip ,Food,1367.1,0,57,M,1,High School,Single,CA,90250,no,yes,no,telephone,White-collar,136576,4,15283.1,50-60
807986133,Blue,245,1,113,2023-12-03,Week-49,Q4,2023,6584.0,1817,1353,35,0.276,Swipe ,Bills,230.01,0,48,F,4,Graduate,Single,FL,91750,no,yes,yes,cellular,Blue-collar,12315,4,1828.01,40-50
807990108,Blue,150,0,91,2023-12-03,Week-49,Q4,2023,11362.0,0,3197,61,0.0,Chip ,Food,799.25,0,50,F,2,Graduate,Married,FL,91750,yes,yes,no,telephone,White-collar,35422,5,4146.25,40-50
808045833,Blue,375,1,84,2023-12-03,Week-49,Q4,2023,7659.0,1698,15860,105,0.222,Chip ,Grocery,1586.0,0,53,F,3,Uneducated,Married,CA,90250,yes,no,no,unknown,Businessman,224579,5,17821.0,50-60
808169358,Blue,295,1,81,2023-12-03,Week-49,Q4,2023,12291.0,2289,1683,50,0.186,Swipe ,Fuel,471.24,0,37,F,3,Graduate,Married,TX,91750,no,yes,no,unknown,Selfemployeed,14975,4,2449.24,30-40
808273533,Blue,195,0,50,2023-12-03,Week-49,Q4,2023,1818.0,0,2054,55,0.0,Swipe ,Entertainment,205.4,0,51,F,3,High School,Married,FL,91750,yes,yes,no,cellular,White-collar,20790,5,2454.4,50-60
808279158,Blue,440,1,138,2023-12-03,Week-49,Q4,2023,11765.0,1429,8914,99,0.121,Swipe ,Food,1069.68,0,38,M,2,Graduate,Married,CA,91750,no,yes,no,cellular,Businessman,117352,3,10423.68,30-40
808281483,Blue,360,1,95,2023-12-03,Week-49,Q4,2023,2665.0,2157,4249,76,0.809,Swipe ,Entertainment,1232.21,0,44,M,3,Post-Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,55159,4,5841.21,40-50
808284783,Blue,200,0,83,2023-12-03,Week-49,Q4,2023,1438.3,0,1951,44,0.0,Swipe ,Bills,468.24,0,43,F,3,High School,Unknown,NY,91750,yes,no,yes,cellular,Retirees,19028,5,2619.24,40-50
808287408,Blue,175,1,78,2023-12-03,Week-49,Q4,2023,29227.0,1151,8420,100,0.039,Swipe ,Bills,1347.2,0,63,M,2,High School,Married,FL,91750,yes,yes,no,cellular,Businessman,114207,4,9942.2,60+
808292958,Blue,175,1,47,2023-12-03,Week-49,Q4,2023,1438.3,495,2546,40,0.344,Swipe ,Food,534.66,0,54,F,1,Doctorate,Unknown,CA,91750,yes,no,yes,unknown,Selfemployeed,29509,4,3255.66,50-60
808527183,Blue,390,0,108,2023-12-03,Week-49,Q4,2023,1489.0,949,4669,94,0.637,Swipe ,Food,513.59,0,60,M,1,High School,Single,TX,91750,no,yes,no,cellular,White-collar,73524,4,5572.59,50-60
808669083,Blue,300,1,70,2023-12-03,Week-49,Q4,2023,1438.3,0,5015,68,0.0,Swipe ,Food,601.8,0,56,M,4,Unknown,Married,FL,91750,no,yes,yes,cellular,White-collar,89957,5,5916.8,50-60
808675083,Blue,325,1,103,2023-12-03,Week-49,Q4,2023,4235.0,1675,3862,76,0.396,Chip ,Food,1004.12,0,43,M,4,High School,Married,TX,91750,no,yes,no,cellular,White-collar,43842,5,5191.12,40-50
808681158,Blue,405,1,76,2023-12-03,Week-49,Q4,2023,2564.0,2379,1343,35,0.928,Swipe ,Fuel,161.16,0,65,F,0,High School,Single,PA,91750,yes,no,no,unknown,Selfemployeed,12150,5,1909.16,60+
808705758,Blue,420,1,111,2023-12-03,Week-49,Q4,2023,20348.0,1732,1624,27,0.085,Swipe ,Grocery,211.12,0,50,F,2,Graduate,Single,TX,91750,no,no,no,telephone,Selfemployeed,14975,4,2255.12,40-50
808732458,Blue,100,0,143,2023-12-03,Week-49,Q4,2023,6626.0,1558,2838,49,0.235,Swipe ,Fuel,539.22,0,44,F,3,Uneducated,Single,CA,91750,yes,no,no,cellular,White-collar,32900,5,3477.2200000000003,40-50
808743558,Blue,360,1,69,2023-12-03,Week-49,Q4,2023,4540.0,2517,4804,66,0.554,Swipe ,Grocery,576.48,0,43,M,4,Uneducated,Married,NY,91750,no,no,yes,cellular,Retirees,79058,5,5740.48,40-50
808747233,Silver,365,1,99,2023-12-03,Week-49,Q4,2023,34516.0,0,2573,55,0.0,Swipe ,Grocery,617.52,1,44,F,3,Uneducated,Married,TX,91750,no,yes,no,cellular,Blue-collar,29998,5,3555.52,40-50
808750458,Blue,385,1,110,2023-12-03,Week-49,Q4,2023,10029.0,606,2192,58,0.06,Swipe ,Fuel,613.76,1,44,F,2,Post-Graduate,Married,CA,91750,no,no,yes,cellular,Retirees,23290,5,3190.76,40-50
808753758,Blue,300,0,81,2023-12-03,Week-49,Q4,2023,29695.0,1525,4109,71,0.051,Swipe ,Fuel,657.44,1,48,F,1,Uneducated,Unknown,TX,91750,no,yes,no,cellular,Govt,50528,5,5066.4400000000005,40-50
808756458,Blue,200,0,65,2023-12-03,Week-49,Q4,2023,13189.0,1205,3821,83,0.091,Chip ,Fuel,305.68,1,48,F,3,Graduate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,42845,4,4326.68,40-50
808796208,Blue,355,1,118,2023-12-03,Week-49,Q4,2023,5476.0,2517,1532,44,0.46,Swipe ,Entertainment,413.64,1,46,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975,3,2300.64,40-50
808891983,Blue,100,1,116,2023-12-03,Week-49,Q4,2023,6250.0,1835,4042,60,0.294,Swipe ,Fuel,444.62,1,55,F,2,Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,48489,4,4586.62,50-60
808897683,Blue,440,1,120,2023-12-03,Week-49,Q4,2023,30271.0,1406,3231,47,0.046,Swipe ,Bills,743.13,1,45,F,3,Unknown,Single,TX,91750,no,no,no,cellular,Selfemployeed,35630,4,4414.13,40-50
808903308,Blue,435,1,88,2023-12-03,Week-49,Q4,2023,2471.0,0,2519,35,0.0,Swipe ,Entertainment,453.42,1,52,F,3,Graduate,Single,CA,91750,yes,no,no,cellular,Govt,29007,5,3407.42,50-60
808909008,Blue,365,1,107,2023-12-03,Week-49,Q4,2023,1438.3,0,1448,31,0.0,Swipe ,Bills,362.0,1,49,F,2,Graduate,Married,NJ,91750,no,yes,no,unknown,Selfemployeed,14272,4,2175.0,40-50
808950108,Blue,325,1,161,2023-12-03,Week-49,Q4,2023,1438.3,859,4409,72,0.597,Swipe ,Bills,529.08,1,53,M,0,Unknown,Single,CA,91750,yes,yes,no,cellular,Govt,60855,5,5263.08,50-60
808964433,Blue,195,1,75,2023-12-03,Week-49,Q4,2023,8693.0,1378,1594,45,0.159,Swipe ,Bills,334.74,1,60,F,1,Doctorate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,14975,4,2123.74,50-60
808967883,Blue,350,1,107,2023-12-03,Week-49,Q4,2023,2089.0,1262,5069,76,0.604,Swipe ,Food,1368.63,0,45,M,2,Graduate,Married,TX,91750,no,no,yes,cellular,Businessman,92084,3,6787.63,40-50
808981608,Blue,125,1,77,2023-12-03,Week-49,Q4,2023,5452.0,540,4220,66,0.099,Swipe ,Fuel,759.6,0,45,F,3,Unknown,Married,NY,91750,no,yes,no,cellular,Selfemployeed,53997,5,5104.6,40-50
809068983,Blue,245,1,101,2023-12-03,Week-49,Q4,2023,3511.0,0,5238,82,0.0,Chip ,Bills,523.8,0,43,M,3,Graduate,Single,TX,91750,no,yes,no,cellular,Blue-collar,96710,3,6006.8,40-50
809071083,Blue,445,1,116,2023-12-03,Week-49,Q4,2023,2346.0,2150,4592,90,0.916,Swipe ,Fuel,688.8,0,36,M,2,Uneducated,Married,NJ,91750,no,no,no,cellular,Selfemployeed,70005,4,5725.8,30-40
809092458,Blue,455,1,135,2023-12-03,Week-49,Q4,2023,2517.0,1336,5211,83,0.531,Swipe ,Bills,1094.31,0,37,M,3,Doctorate,Single,FL,91750,no,yes,no,cellular,Businessman,95840,5,6760.3099999999995,30-40
809127858,Blue,150,0,99,2023-12-03,Week-49,Q4,2023,2275.0,1219,4807,72,0.536,Swipe ,Entertainment,1249.82,0,44,M,3,Graduate,Single,NY,91750,yes,no,no,cellular,White-collar,79187,5,6206.82,40-50
809147283,Gold,150,0,89,2023-12-03,Week-49,Q4,2023,15987.0,1372,15058,109,0.086,Chip ,Grocery,2258.7,0,51,F,1,Graduate,Married,TX,91750,no,yes,yes,cellular,Businessman,197655,5,17466.7,50-60
809164083,Blue,405,0,52,2023-12-03,Week-49,Q4,2023,2619.0,1779,1450,37,0.679,Swipe ,Bills,188.5,0,36,F,1,Unknown,Single,CA,91750,no,no,no,cellular,Selfemployeed,14319,4,2043.5,30-40
809169858,Blue,300,1,169,2023-12-03,Week-49,Q4,2023,18224.0,1383,7728,93,0.076,Swipe ,Bills,695.52,0,56,M,1,Uneducated,Married,NY,91750,no,yes,yes,cellular,Govt,107252,4,8723.52,50-60
809276808,Blue,225,1,146,2023-12-03,Week-49,Q4,2023,7299.0,0,4678,83,0.0,Swipe ,Food,1263.06,0,44,M,5,Graduate,Married,FL,91750,yes,yes,no,cellular,Govt,73879,3,6166.0599999999995,40-50
809290308,Blue,435,1,95,2023-12-03,Week-49,Q4,2023,3540.0,1173,1912,45,0.331,Swipe ,Bills,420.64,0,39,M,1,Graduate,Married,TX,91750,no,no,no,unknown,Retirees,18361,5,2767.64,30-40
809292483,Silver,390,1,51,2023-12-03,Week-49,Q4,2023,8128.0,1846,1224,32,0.227,Swipe ,Entertainment,171.36,0,41,F,3,Unknown,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,10340,5,1785.3600000000001,40-50
809296308,Blue,245,1,95,2023-12-03,Week-49,Q4,2023,21526.0,2332,1313,37,0.108,Swipe ,Bills,183.82,0,58,F,0,Graduate,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,11733,4,1741.82,50-60
809307108,Blue,95,1,81,2023-12-03,Week-49,Q4,2023,2021.0,1182,4209,77,0.585,Swipe ,Food,968.07,0,51,F,1,Graduate,Married,NY,91750,yes,yes,no,cellular,Blue-collar,53754,4,5272.07,50-60
809311758,Silver,295,0,104,2023-12-03,Week-49,Q4,2023,25219.0,1503,4429,87,0.06,Swipe ,Fuel,1240.12,0,49,M,3,Uneducated,Unknown,NY,91750,yes,yes,yes,cellular,Selfemployeed,62038,4,5964.12,40-50
809320908,Blue,300,0,92,2023-12-03,Week-49,Q4,2023,5951.0,0,4160,84,0.0,Swipe ,Entertainment,915.2,0,42,M,3,Post-Graduate,Married,NY,91750,no,yes,no,cellular,Govt,52222,5,5375.2,40-50
809342208,Blue,390,0,105,2023-12-03,Week-49,Q4,2023,1438.3,0,2005,47,0.0,Swipe ,Fuel,300.75,0,42,F,2,Doctorate,Married,FL,91750,no,no,no,cellular,Selfemployeed,20032,5,2695.75,40-50
809358708,Blue,250,0,130,2023-12-03,Week-49,Q4,2023,34516.0,2135,3514,63,0.062,Swipe ,Grocery,386.54,0,62,F,1,Graduate,Single,TX,91750,no,no,no,unknown,White-collar,38192,5,4150.54,60+
809360883,Blue,245,1,58,2023-12-03,Week-49,Q4,2023,17673.0,1783,3160,59,0.101,Chip ,Bills,600.4,0,36,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Businessman,35177,4,4005.4,30-40
809363958,Blue,100,0,54,2023-12-03,Week-49,Q4,2023,3881.0,0,4177,66,0.0,Chip ,Food,626.55,0,52,M,1,Graduate,Single,FL,91750,yes,no,yes,cellular,Govt,52641,5,4903.55,50-60
809378133,Blue,445,1,87,2023-12-03,Week-49,Q4,2023,1521.0,0,4880,79,0.0,Swipe ,Bills,390.4,0,55,M,1,Graduate,Single,TX,91750,no,yes,no,cellular,White-collar,82924,5,5715.4,50-60
809425533,Silver,300,0,69,2023-12-03,Week-49,Q4,2023,15785.0,1174,8097,105,0.074,Swipe ,Bills,1862.31,0,33,M,1,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,111135,4,10259.31,30-40
809440008,Blue,125,1,90,2023-12-03,Week-49,Q4,2023,2069.0,550,2716,43,0.266,Swipe ,Entertainment,706.16,0,38,F,1,Graduate,Single,TX,91750,no,no,yes,cellular,Selfemployeed,31745,4,3547.16,30-40
809445858,Blue,200,1,99,2023-12-03,Week-49,Q4,2023,1755.0,750,5000,79,0.427,Swipe ,Food,1100.0,0,40,M,3,Graduate,Single,TX,91750,no,yes,no,cellular,White-collar,89370,3,6300.0,30-40
809452383,Blue,340,1,100,2023-12-03,Week-49,Q4,2023,1438.3,0,4733,89,0.0,Swipe ,Bills,1230.58,0,60,M,2,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,76002,5,6303.58,50-60
809459733,Blue,330,0,81,2023-12-03,Week-49,Q4,2023,3220.0,0,13339,90,0.0,Swipe ,Entertainment,1600.68,0,43,M,2,High School,Single,NY,91750,no,yes,no,unknown,Businessman,129222,4,15269.68,40-50
809464608,Silver,355,0,65,2023-12-03,Week-49,Q4,2023,34516.0,2517,2691,42,0.073,Swipe ,Grocery,753.48,0,57,F,3,Graduate,Single,TX,91750,no,no,yes,cellular,Selfemployeed,31547,4,3799.48,50-60
809538783,Blue,125,0,81,2023-12-03,Week-49,Q4,2023,1438.3,1058,4109,72,0.736,Chip ,Travel,821.8,0,47,M,1,Uneducated,Married,NY,91750,no,yes,no,telephone,Govt,50528,4,5055.8,40-50
809540733,Blue,150,1,81,2023-12-03,Week-49,Q4,2023,11358.0,1425,14327,92,0.125,Swipe ,Food,859.62,0,51,M,2,Uneducated,Single,NJ,91750,yes,no,no,telephone,Businessman,163579,4,15336.62,50-60
809559933,Blue,490,0,45,2023-12-03,Week-49,Q4,2023,4462.0,706,2526,41,0.158,Chip ,Entertainment,505.2,0,50,F,4,Graduate,Single,TX,91750,no,no,yes,cellular,Selfemployeed,29167,5,3521.2,40-50
809565183,Blue,225,1,72,2023-12-03,Week-49,Q4,2023,1842.0,625,2650,43,0.339,Chip ,Fuel,424.0,0,40,F,5,Graduate,Unknown,TX,91750,yes,yes,no,cellular,Retirees,31188,4,3299.0,30-40
809582058,Blue,125,1,172,2023-12-03,Week-49,Q4,2023,1761.0,1249,4410,73,0.709,Chip ,Food,1058.4,0,62,M,1,Uneducated,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,60939,4,5593.4,60+
809589783,Silver,320,0,160,2023-12-03,Week-49,Q4,2023,16268.0,817,13969,120,0.05,Chip ,Travel,2374.73,0,43,M,4,Graduate,Single,CA,90029,no,yes,no,unknown,White-collar,147581,3,16663.73,40-50
809599158,Silver,110,1,66,2023-12-03,Week-49,Q4,2023,34516.0,0,1626,28,0.0,Chip ,Food,390.24,0,39,F,3,High School,Single,TX,91750,no,yes,no,unknown,Selfemployeed,14975,4,2126.24,30-40
809608533,Blue,385,0,110,2023-12-03,Week-49,Q4,2023,18206.0,1586,1439,48,0.087,Swipe ,Travel,86.34,0,51,F,4,Graduate,Married,CA,91750,yes,no,no,unknown,Selfemployeed,14129,5,1910.34,50-60
809616108,Blue,360,1,97,2023-12-03,Week-49,Q4,2023,1568.0,0,2812,59,0.0,Swipe ,Bills,281.2,0,55,F,3,Graduate,Married,NY,91750,no,no,no,unknown,Blue-collar,32690,4,3453.2,50-60
809620833,Blue,430,1,76,2023-12-03,Week-49,Q4,2023,9293.0,0,2314,59,0.0,Swipe ,Bills,555.36,0,53,F,2,High School,Single,TX,91750,no,yes,yes,unknown,Retirees,25531,5,3299.36,50-60
809626983,Blue,485,1,90,2023-12-03,Week-49,Q4,2023,1670.0,0,2790,37,0.0,Swipe ,Food,585.9,0,29,F,1,Graduate,Married,SC,91750,yes,yes,no,cellular,Govt,32510,3,3860.9,<30
809631483,Blue,495,1,43,2023-12-03,Week-49,Q4,2023,32106.0,0,4452,83,0.0,Swipe ,Bills,356.16,0,43,M,3,Unknown,Married,FL,91750,yes,yes,no,cellular,Businessman,63157,5,5303.16,40-50
809797158,Blue,150,0,91,2023-12-03,Week-49,Q4,2023,19366.0,1592,3627,66,0.082,Swipe ,Entertainment,435.24,0,42,F,2,High School,Single,TX,91750,no,yes,no,unknown,Retirees,39478,4,4212.24,40-50
809809008,Blue,470,0,51,2023-12-03,Week-49,Q4,2023,3111.0,1541,4570,68,0.495,Online ,Entertainment,1142.5,0,36,M,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Businessman,69033,4,6182.5,30-40
809811858,Blue,100,0,81,2023-12-03,Week-49,Q4,2023,1504.0,0,2530,43,0.0,Swipe ,Bills,278.3,0,62,F,0,Unknown,Married,CA,91750,yes,no,no,cellular,Govt,29251,5,2908.3,60+
809818008,Blue,405,1,113,2023-12-03,Week-49,Q4,2023,12893.0,1620,2300,60,0.126,Swipe ,Travel,437.0,0,38,F,1,Graduate,Single,FL,91750,no,yes,no,unknown,White-collar,25106,4,3142.0,30-40
809825358,Blue,420,1,91,2023-12-03,Week-49,Q4,2023,3428.0,1566,1155,34,0.457,Swipe ,Entertainment,69.3,0,41,F,2,Doctorate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,7865,4,1644.3,40-50
809844108,Blue,290,0,73,2023-12-03,Week-49,Q4,2023,8086.0,0,4775,78,0.0,Swipe ,Fuel,1002.75,0,35,M,0,Doctorate,Single,NY,91750,no,no,no,cellular,Blue-collar,77770,5,6067.75,30-40
809846283,Blue,100,1,41,2023-12-03,Week-49,Q4,2023,1438.3,0,4154,78,0.0,Online ,Entertainment,1080.04,0,37,F,2,Unknown,Married,CA,91750,no,no,no,cellular,White-collar,51997,5,5334.04,30-40
809849358,Blue,125,0,54,2023-12-03,Week-49,Q4,2023,1720.0,0,2719,36,0.0,Chip ,Bills,543.8,0,52,F,3,Post-Graduate,Single,NY,91750,yes,no,yes,cellular,Blue-collar,31796,4,3387.8,50-60
809855808,Blue,450,1,96,2023-12-03,Week-49,Q4,2023,5207.0,1650,1339,20,0.317,Swipe ,Bills,80.34,0,38,F,1,High School,Married,TX,91750,no,yes,no,cellular,Blue-collar,12149,4,1869.34,30-40
809937933,Blue,100,1,88,2023-12-03,Week-49,Q4,2023,2470.0,2013,4384,82,0.815,Chip ,Entertainment,1139.84,0,56,F,1,Graduate,Unknown,CA,91750,yes,yes,no,cellular,Selfemployeed,59766,3,5623.84,50-60
809941233,Silver,175,1,90,2023-12-03,Week-49,Q4,2023,3074.0,2390,1377,38,0.777,Swipe ,Fuel,316.71,0,49,F,4,Doctorate,Single,NY,91750,no,no,yes,cellular,Selfemployeed,12776,3,1868.71,40-50
809951133,Blue,220,0,111,2023-12-03,Week-49,Q4,2023,34516.0,0,2115,24,0.0,Swipe ,Entertainment,423.0,0,35,F,2,Graduate,Married,TX,91750,yes,yes,no,unknown,Govt,21755,4,2758.0,30-40
809954133,Blue,320,1,73,2023-12-03,Week-49,Q4,2023,5013.0,0,5223,84,0.0,Swipe ,Fuel,626.76,0,35,M,3,Uneducated,Married,NY,91750,no,yes,no,cellular,White-collar,96203,3,6169.76,30-40
809959683,Blue,405,0,77,2023-12-03,Week-49,Q4,2023,19159.0,2108,1813,52,0.11,Swipe ,Bills,108.78,0,50,F,1,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,16353,3,2326.7799999999997,40-50
